"S1","S2"
75,68
82,83
74,74
85,81
78,72
75,80
71,62
90,82
82,73
96,88
77,75
79,85
76,78
83,87
65,85
73,73
82,81
83,83
92,72
77,76
92,72
80,59
99,87
72,69
93,94
81,79
81,74
60,86
67,67
85,59
72,86
79,88
85,81
71,74
95,88
77,63
78,83
73,92
82,84
85,91
83,67
64,88
66,100
75,81
59,77
84,84
85,77
81,79
101,80
102,72
85,94
68,85
67,83
76,70
74,74
91,81
82,70
90,66
78,84
71,94
68,81
79,69
86,81
71,81
87,76
72,77
77,77
91,87
77,84
71,91
83,99
86,79
71,79
74,80
75,92
77,87
86,78
82,72
84,86
86,75
79,78
82,94
78,63
88,78
75,75
68,75
82,86
71,76
86,76
93,93
83,67
101,70
74,69
70,71
81,86
82,72
58,78
80,91
70,70
83,77
71,91
84,70
66,76
81,72
63,74
67,76
96,75
80,71
83,86
82,76
71,86
81,93
99,73
70,75
85,78
77,85
83,80
76,81
82,69
79,95
92,80
81,77
77,73
80,74
82,93
77,89
76,85
75,88
76,70
86,72
82,103
78,80
77,78
72,83
88,100
100,81
89,73
67,67
90,76
88,91
79,66
80,79
70,68
73,73
83,78
86,96
70,82
91,60
86,76
73,92
75,60
81,82
94,71
70,83
72,87
70,76
73,76
84,64
87,77
82,88
68,90
79,84
88,82
79,96
80,73
77,86
77,92
94,77
69,89
83,68
71,78
87,78
104,87
88,68
87,82
90,77
76,104
70,83
73,90
66,86
57,75
89,76
91,81
71,88
80,83
96,88
82,85
66,74
89,85
73,66
65,92
90,87
63,87
106,89
79,84
72,77
97,68
70,91
89,77
87,80
68,82
96,79
84,80
95,79
72,90
63,65
75,81
78,80
72,72
72,88
65,82
70,71
83,77
73,85
90,65
70,76
79,77
73,100
83,72
81,72
67,81
103,88
88,83
82,86
78,74
72,83
63,82
72,70
72,86
66,76
63,78
70,80
65,70
70,80
68,87
74,85
90,84
90,74
76,85
94,83
85,88
80,83
85,93
79,88
94,73
80,98
86,84
73,80
84,85
76,73
91,83
73,83
98,76
75,75
78,86
79,83
90,65
77,77
68,67
89,81
79,76
78,79
71,83
65,91
82,81
66,70
84,88
77,78
70,80
58,79
83,90
88,72
76,67
91,84
88,82
87,79
67,102
97,71
79,68
82,83
81,81
74,69
81,80
59,75
58,72
78,79
74,82
87,79
82,83
76,83
74,87
88,74
77,70
61,90
71,88
70,88
79,85
78,73
76,87
83,76
85,72
69,77
83,77
87,66
74,82
72,90
63,67
76,76
73,91
101,90
79,66
76,75
82,78
67,75
83,71
79,66
98,85
86,92
88,77
76,106
69,81
96,88
70,75
70,76
91,82
75,70
78,72
78,91
76,89
94,88
74,64
84,90
74,72
98,64
85,99
82,73
68,78
67,71
77,81
63,64
88,87
79,80
84,72
70,79
74,101
81,79
76,70
63,88
88,65
78,88
67,75
93,81
77,92
81,77
104,81
75,91
70,71
87,91
64,69
79,72
70,68
85,81
78,88
84,91
88,69
100,93
83,78
85,75
76,82
69,80
71,91
84,100
80,85
80,75
85,91
76,80
73,67
95,97
77,80
79,87
76,73
82,82
86,81
78,101
56,78
93,72
83,77
80,75
74,63
71,68
87,77
82,79
69,81
78,70
69,78
100,88
76,93
69,86
87,64
76,76
85,72
58,102
66,71
83,62
96,71
86,78
82,100
83,70
92,72
80,61
84,78
72,66
77,77
76,90
75,76
61,73
87,74
70,68
88,76
88,76
92,76
98,73
74,62
84,90
54,81
81,71
95,72
63,92
66,93
93,86
64,80
86,82
83,84
94,84
71,85
67,93
76,77
96,86
90,79
86,79
78,75
72,84
72,90
65,80
85,82
77,78
72,68
84,80
78,71
83,86
73,69
77,89
90,89
90,89
68,77
84,97
78,73
77,73
88,81
89,94
78,70
90,101
75,75
90,81
65,86
77,79
76,92
78,87
68,77
97,83
85,89
70,81
79,89
80,89
71,70
89,83
80,93
83,89
58,81
78,79
85,87
77,84
85,81
91,83
69,76
73,72
73,92
75,70
69,72
75,71
81,87
81,101
93,75
82,80
86,79
78,72
83,65
82,91
67,71
73,84
76,83
89,65
87,80
80,87
82,73
80,89
73,75
77,84
77,62
96,80
70,74
84,66
78,83
78,83
85,91
66,82
90,83
72,84
57,85
95,69
73,84
79,74
83,87
79,74
89,58
90,74
78,90
87,90
88,79
84,77
75,74
90,66
76,84
71,89
73,86
89,75
84,80
88,82
66,79
70,71
81,95
84,83
79,79
65,99
68,83
82,74
74,66
75,79
77,77
82,85
86,76
97,79
78,70
86,95
79,68
76,100
77,67
77,85
77,85
65,67
92,100
73,75
96,75
88,80
70,79
86,89
84,77
68,89
73,78
78,81
92,82
84,83
83,102
89,88
86,71
67,82
90,56
95,79
68,82
93,84
74,82
85,87
76,72
85,79
76,85
83,90
71,76
85,75
70,65
89,82
78,67
99,90
74,64
79,81
64,75
83,90
79,71
73,87
72,76
73,73
61,70
78,79
76,74
88,86
87,102
78,75
87,76
91,91
79,82
89,86
89,86
87,91
72,86
98,75
62,78
80,92
98,91
80,91
91,83
81,73
59,88
87,80
78,76
79,82
88,93
93,91
71,77
68,83
70,96
101,76
81,91
82,68
78,93
71,89
91,77
83,86
70,87
85,65
67,82
87,83
79,88
87,89
78,80
81,67
90,89
75,64
80,71
91,77
85,85
84,67
68,81
74,78
74,81
69,88
75,91
69,80
82,82
71,86
71,90
73,83
86,74
76,67
77,83
89,78
70,80
72,96
76,82
79,80
82,79
87,79
79,80
78,83
90,87
91,74
76,76
82,77
96,67
79,74
92,78
76,84
88,79
85,85
73,68
79,77
63,91
76,78
80,63
80,82
81,81
85,85
80,90
76,74
98,73
80,78
70,72
78,85
73,91
78,84
80,75
73,75
77,90
91,66
85,89
100,73
78,71
90,75
85,75
60,74
96,75
90,86
76,63
91,82
82,80
72,76
77,95
72,80
82,76
71,84
87,80
91,61
89,89
80,81
79,67
103,94
75,84
77,91
67,72
84,91
78,72
86,91
80,70
95,79
92,67
80,79
68,68
98,82
93,80
77,74
68,73
71,79
84,100
91,115
61,83
93,83
88,68
80,71
87,83
83,79
85,72
84,91
89,69
67,77
70,86
78,78
98,80
72,82
72,85
88,78
68,76
71,84
84,81
68,67
76,87
84,71
87,86
81,78
78,72
74,72
78,83
91,82
74,77
81,72
83,76
76,89
76,85
82,81
67,69
75,92
86,88
77,78
90,89
82,80
75,80
63,78
70,94
77,70
80,77
77,84
91,87
90,76
71,87
89,73
73,78
71,76
85,79
75,75
66,81
79,65
76,85
77,74
80,82
85,78
83,70
69,83
89,80
65,84
76,82
77,71
79,80
79,81
88,81
63,92
73,82
82,87
78,92
88,100
80,82
93,74
85,80
86,76
77,95
80,88
87,80
90,92
86,87
55,85
84,82
92,88
71,75
83,91
77,93
84,87
81,82
60,87
85,71
87,79
88,81
83,76
59,87
78,93
76,87
92,74
73,91
74,67
84,79
84,72
81,66
85,64
92,72
93,76
64,88
83,66
90,71
73,87
75,83
92,77
88,76
68,81
90,61
79,67
51,74
70,63
68,90
69,78
72,87
75,91
90,85
81,83
77,79
98,77
63,68
81,68
92,61
87,78
77,80
82,87
73,76
69,72
75,82
74,83
74,75
74,83
93,79
84,77
80,90
78,80
76,96
78,87
71,66
90,82
80,63
85,66
69,88
102,80
74,78
97,81
79,91
88,82
107,88
85,73
94,90
75,88
81,88
66,76
74,78
77,69
86,73
83,80
94,70
69,92
79,91
76,82
83,86
75,81
91,63
73,67
90,85
85,100
77,75
90,83
82,77
74,83
71,77
78,78
88,81
74,84
76,88
79,85
69,85
88,62
79,87
76,91
73,73
55,62
82,77
87,78
71,74
79,89
73,78
81,69
84,79
82,70
82,76
71,71
80,86
89,80
81,82
91,73
73,81
94,85
82,72
87,77
71,78
84,64
68,72
77,80
77,80
76,77
78,85
94,70
74,70
80,82
74,81
92,77
81,82
80,86
92,77
70,74
72,69
75,82
80,74
76,90
75,91
60,82
80,79
75,83
86,67
77,88
82,79
84,84
66,92
89,84
86,89
83,73
84,80
81,81
75,83
76,91
76,83
76,80
98,80
100,80
77,77
80,74
89,93
70,93
70,93
93,85
77,74
85,87
81,91
78,76
82,91
78,89
78,74
88,70
65,74
78,95
90,80
85,78
85,78
98,82
88,79
76,93
90,102
80,81
67,84
74,77
84,89
82,71
86,88
82,81
91,74
82,76
77,83
81,79
82,77
79,79
77,90
71,89
62,75
83,86
92,78
83,85
78,84
67,74
65,78
75,76
85,105
76,77
86,99
80,80
81,76
82,86
82,91
93,79
90,71
81,91
71,70
86,78
78,71
83,76
90,83
83,86
61,87
79,84
82,90
79,85
94,76
71,90
80,67
94,88
85,63
81,76
78,86
79,99
82,83
78,81
76,73
80,71
69,73
79,89
94,78
82,78
80,84
81,74
93,83
83,81
69,77
76,81
98,81
94,75
81,80
75,73
80,74
104,83
91,92
82,96
68,92
64,84
68,76
73,77
62,77
89,72
92,92
86,81
80,71
67,74
89,75
66,79
93,80
80,73
87,80
92,85
79,76
71,80
74,82
78,89
72,65
88,70
81,58
85,74
83,88
86,81
84,72
80,80
89,87
97,63
56,49
84,59
68,66
73,78
73,60
74,80
70,76
83,76
74,79
75,83
70,72
82,76
87,74
77,77
86,75
85,83
81,76
71,73
81,63
74,78
96,66
77,85
77,81
90,79
94,94
67,87
67,87
90,95
72,95
73,92
79,68
103,72
83,73
92,87
83,71
82,60
72,95
75,82
86,81
86,85
79,79
79,79
85,71
90,80
71,73
81,83
73,72
69,76
78,84
102,98
77,90
88,88
81,81
85,88
71,85
79,78
80,81
67,89
81,85
61,91
80,86
80,67
89,80
87,68
87,74
80,77
76,88
93,79
97,80
72,79
83,67
74,74
94,87
77,68
75,75
70,82
76,72
96,101
91,74
80,78
76,68
90,80
81,74
96,78
79,80
76,82
74,72
70,82
81,93
80,85
88,62
80,70
70,95
77,97
72,98
91,77
75,85
82,82
86,82
79,91
68,72
72,74
84,79
83,89
90,64
66,84
86,88
83,85
77,77
75,97
81,75
77,69
80,79
92,77
81,84
66,82
70,93
71,75
77,70
71,82
72,81
83,86
76,70
87,81
83,69
78,76
83,75
88,92
89,68
79,78
70,66
67,83
91,82
78,83
90,71
90,72
66,94
78,75
71,74
102,96
92,64
103,82
84,80
89,69
105,78
82,102
84,80
75,74
74,75
81,94
84,83
87,78
78,69
96,88
90,82
67,84
84,84
81,79
82,74
70,83
79,75
70,60
93,88
83,78
80,72
73,76
71,68
81,83
78,84
73,84
82,78
81,83
72,74
63,104
68,82
89,59
76,80
100,70
81,79
89,85
87,61
80,86
84,75
82,67
63,86
64,97
86,90
91,83
73,79
79,84
81,83
87,99
82,83
82,62
75,93
80,72
82,82
82,75
81,81
73,96
86,86
75,74
79,85
83,63
75,75
81,87
86,68
81,76
73,67
95,76
73,84
86,94
64,71
76,70
108,63
74,89
77,77
63,77
82,73
75,88
61,82
81,83
75,82
97,77
75,90
74,98
82,74
86,87
89,86
79,83
76,98
72,62
90,86
77,74
86,85
90,83
87,82
81,77
84,69
67,78
78,93
80,94
85,76
85,71
70,77
72,89
89,84
78,96
74,80
66,75
92,98
82,88
74,86
71,68
86,77
82,90
93,82
73,83
106,89
75,69
75,77
73,80
79,96
80,105
85,64
65,85
70,73
82,75
86,77
78,78
86,91
75,78
75,78
65,68
75,74
91,67
78,76
82,75
74,77
76,76
97,84
83,89
72,74
84,61
88,89
74,81
82,92
84,76
74,74
82,77
91,73
103,94
63,79
91,93
72,86
83,95
59,79
75,97
70,85
65,76
86,78
78,82
80,100
87,77
69,69
80,85
73,83
77,71
90,77
92,79
90,72
94,75
68,92
89,71
75,86
82,88
84,72
88,86
93,80
89,86
76,61
75,78
84,76
88,74
70,75
73,82
87,81
84,90
88,82
77,89
66,80
104,89
76,80
80,63
87,65
68,76
82,65
71,80
96,71
81,90
69,81
71,89
72,71
73,70
75,80
80,66
94,85
88,84
68,78
83,78
84,70
85,76
87,83
91,86
92,78
82,78
74,79
67,88
81,82
74,86
84,87
82,71
88,88
74,79
88,73
88,70
82,78
94,72
94,81
87,84
69,86
90,77
78,89
73,86
96,77
89,74
74,77
78,87
80,69
73,85
97,81
87,89
78,94
82,68
79,77
92,64
88,77
83,77
83,79
72,101
75,76
79,92
80,80
71,79
98,79
94,80
83,81
70,76
74,69
71,83
67,82
88,82
84,61
81,75
61,89
59,72
78,70
89,78
73,81
90,89
84,86
76,92
60,81
85,78
80,69
76,76
85,93
69,104
69,93
95,87
85,92
86,79
78,86
75,86
83,93
80,78
70,75
76,80
83,77
96,76
79,85
61,86
98,82
64,76
68,81
75,70
68,85
103,87
99,81
81,73
62,79
82,70
97,93
84,89
71,84
78,82
72,96
68,71
71,80
99,71
72,80
92,83
93,72
83,79
96,73
74,86
85,84
92,58
78,67
77,87
81,93
85,88
80,79
81,74
90,72
78,97
86,84
87,67
89,65
95,76
76,92
62,74
77,76
87,82
73,80
103,71
74,82
83,85
71,65
81,99
84,89
90,81
92,76
88,86
86,71
82,69
75,95
88,77
81,93
74,73
89,90
71,88
91,71
84,80
70,86
80,89
92,81
81,73
76,67
75,84
76,78
77,80
85,57
73,83
78,73
63,72
69,80
90,83
84,72
69,80
81,80
85,76
75,83
78,91
87,92
73,82
82,74
80,79
81,85
80,88
84,77
91,90
81,76
85,79
77,86
87,77
76,82
96,85
94,96
85,75
89,91
78,74
71,73
74,90
106,74
68,82
72,74
82,74
83,80
95,90
81,109
97,86
93,88
74,60
86,83
86,83
71,89
71,92
87,70
82,84
68,79
69,87
81,63
70,77
81,83
70,77
68,70
102,89
80,85
84,87
74,86
76,70
81,75
75,82
68,72
80,70
88,70
92,82
81,83
68,62
78,75
89,67
70,76
73,70
71,66
87,83
68,75
90,81
63,73
83,88
75,94
90,93
80,82
91,81
68,68
68,87
66,60
64,76
61,79
94,71
67,86
98,89
72,71
81,72
83,93
87,81
71,80
69,71
95,82
80,90
74,72
83,78
76,82
78,95
73,90
69,71
74,82
78,90
94,72
80,81
91,87
72,78
87,89
90,78
84,78
83,75
69,87
78,78
89,77
97,87
98,74
89,91
64,92
71,82
90,75
89,75
91,80
99,74
87,87
87,74
81,75
105,80
89,77
84,87
97,85
85,83
79,97
63,77
79,78
73,86
72,78
67,100
95,85
70,81
85,92
71,82
85,83
82,84
73,82
83,98
85,81
80,85
77,84
80,80
89,71
68,85
64,75
76,80
94,69
78,89
76,93
81,98
80,86
91,73
85,90
84,83
79,75
64,84
89,84
68,85
82,82
73,76
88,83
72,81
71,76
83,83
100,78
79,80
99,78
89,79
79,82
99,84
95,79
90,73
71,85
85,80
67,97
81,73
67,78
77,88
96,69
63,77
81,80
71,74
97,74
90,88
91,84
95,81
64,70
79,67
81,72
87,69
88,86
61,70
78,80
86,84
88,68
73,83
90,80
90,71
87,82
80,71
96,70
87,89
91,80
76,75
81,73
76,78
68,80
87,76
72,70
77,67
79,67
70,67
80,93
55,82
81,84
83,85
86,75
85,85
78,68
72,97
80,82
85,80
82,75
79,81
87,84
78,62
76,80
90,77
97,69
78,75
92,86
85,75
82,95
82,84
78,92
74,74
72,62
97,73
82,85
72,71
77,74
84,79
94,81
84,76
83,80
83,84
76,73
76,86
86,80
76,78
78,80
87,75
79,84
70,72
75,85
79,66
87,79
83,79
81,87
94,63
90,80
73,83
86,74
85,81
87,79
74,90
72,92
84,79
87,82
84,86
89,89
85,89
85,89
78,82
79,88
81,76
69,69
71,73
95,86
85,86
85,82
89,65
85,87
65,84
84,76
77,79
79,82
74,66
68,79
70,73
94,86
77,80
83,82
86,83
84,73
81,79
83,75
83,78
93,91
64,76
74,83
73,81
84,88
77,87
84,80
87,86
73,77
88,85
66,73
79,70
72,73
87,82
84,88
85,93
78,76
76,82
78,66
80,87
94,72
87,63
81,87
75,81
80,69
88,80
72,81
91,98
85,66
88,79
83,61
83,89
85,91
82,83
62,85
75,72
87,93
82,83
74,68
84,81
69,83
63,83
66,81
77,83
60,88
70,74
64,73
85,83
81,88
80,72
67,103
64,64
66,81
70,66
72,77
79,90
85,96
76,76
75,72
79,75
90,99
78,80
59,77
80,74
87,69
64,68
90,109
68,75
82,92
77,83
87,81
94,73
84,86
77,82
74,96
74,74
88,79
83,78
80,87
72,80
82,78
75,75
93,69
62,82
96,77
81,97
78,84
92,81
79,71
78,80
79,87
83,85
71,78
91,74
70,64
88,78
79,87
70,71
70,71
81,66
71,92
94,76
80,76
77,86
77,87
70,71
74,85
88,92
69,82
84,69
76,79
74,79
73,92
74,63
75,77
83,87
73,95
77,79
71,85
64,80
97,92
81,87
78,92
97,82
74,66
89,83
75,72
71,84
78,89
72,76
88,85
86,65
71,85
73,93
81,85
101,83
79,75
70,83
73,76
86,92
65,75
85,70
84,74
79,81
83,71
80,56
84,75
88,73
66,90
91,92
78,66
70,77
80,78
76,75
89,64
77,73
80,75
86,65
97,70
85,93
88,66
80,82
81,91
68,74
81,74
85,95
79,89
90,77
100,85
86,87
65,90
62,58
86,80
83,88
76,89
84,84
75,83
87,69
88,60
87,80
91,76
87,76
87,75
80,98
79,71
70,100
71,83
82,74
84,73
76,87
70,84
85,89
91,81
62,77
80,76
84,92
79,78
85,57
78,91
75,81
81,79
80,74
89,90
62,88
60,72
89,86
80,74
71,70
72,59
69,75
88,76
70,79
85,96
79,72
71,88
71,85
70,78
76,76
80,89
84,85
79,67
77,77
65,75
78,75
92,95
92,95
87,92
80,69
81,71
69,79
85,68
95,78
83,99
73,95
64,94
73,70
80,80
78,74
81,76
87,74
73,65
95,78
74,91
70,78
87,90
87,69
76,86
83,94
73,82
72,80
84,58
66,87
86,66
71,96
103,81
59,64
74,73
90,75
82,78
92,71
80,85
86,90
81,68
76,74
75,79
71,78
88,80
83,93
86,77
82,80
84,71
81,82
74,92
66,78
89,92
83,81
93,76
72,89
73,86
82,81
78,81
77,69
83,81
79,99
73,93
72,68
55,81
63,79
79,94
85,57
80,90
98,101
73,55
87,87
100,70
90,59
70,91
71,84
59,72
81,73
73,70
79,89
81,83
85,90
71,95
73,78
94,69
90,74
91,75
85,68
79,72
93,72
82,84
74,74
93,83
90,81
70,84
81,96
79,77
71,75
70,75
79,65
78,76
88,76
85,82
73,91
78,71
88,93
80,84
89,95
84,76
81,77
93,90
73,84
90,88
81,88
84,87
88,97
92,89
83,70
76,62
86,85
77,88
66,83
82,95
89,82
97,93
89,77
83,89
89,89
83,87
81,72
80,78
91,66
70,78
65,71
89,87
80,79
83,81
95,78
82,86
79,61
89,83
85,82
89,75
79,79
77,74
71,87
96,90
85,86
77,83
83,80
83,81
73,89
80,85
84,66
64,100
91,77
73,82
80,90
65,91
80,82
66,77
78,76
75,78
97,90
75,87
86,85
74,65
84,77
88,70
78,94
89,85
71,76
80,71
77,91
77,81
79,84
90,80
71,83
74,73
65,87
85,83
80,86
87,91
85,77
91,89
73,69
77,75
68,82
77,87
75,83
84,93
80,89
69,77
68,69
86,83
79,85
88,74
85,70
83,79
74,82
72,88
69,86
75,76
88,85
83,70
89,89
91,79
66,82
81,75
64,78
65,72
93,84
81,95
92,67
96,70
83,71
92,77
95,89
89,82
77,75
87,81
87,75
68,86
81,77
80,87
80,74
75,83
62,65
74,64
84,65
68,84
80,66
77,73
75,77
67,74
87,81
80,68
90,67
80,76
92,79
74,70
80,81
76,72
74,68
77,71
73,65
82,80
88,76
83,83
74,85
88,85
64,78
72,91
83,71
70,83
82,68
83,83
83,103
75,66
66,76
82,81
84,75
77,83
67,74
85,71
79,93
62,87
71,95
79,67
77,66
84,75
83,88
83,63
66,76
90,72
89,83
74,81
75,78
89,74
82,61
86,77
96,78
80,66
79,75
74,92
92,89
66,68
81,75
83,94
88,87
86,75
79,84
79,93
82,66
90,78
82,78
80,84
72,77
81,97
76,102
76,88
87,90
77,69
85,82
91,83
71,75
86,71
84,85
90,70
91,73
70,79
74,79
85,70
88,92
69,70
106,80
89,68
92,76
79,74
86,73
61,85
91,93
68,91
79,82
96,78
84,71
84,92
92,77
80,81
71,65
70,90
77,80
78,73
83,84
84,79
76,73
80,70
67,55
70,74
75,78
83,84
86,77
77,80
90,90
78,61
94,82
74,80
64,83
84,72
64,95
81,76
82,93
82,83
90,106
83,87
80,82
90,83
86,88
87,85
87,83
65,81
66,71
89,70
95,74
84,73
82,70
81,88
84,91
83,68
78,70
69,72
84,90
94,77
76,67
68,71
90,77
79,78
80,72
93,75
85,83
83,78
93,63
86,80
87,83
97,71
82,76
78,71
84,78
94,86
97,71
91,80
88,79
71,78
85,74
73,75
69,71
65,65
70,86
79,97
84,82
93,95
75,77
80,67
88,72
78,75
78,89
75,86
76,82
73,77
86,90
86,90
80,74
72,72
81,81
91,77
80,87
88,83
74,70
72,67
85,78
87,75
88,99
79,107
66,83
76,85
64,86
82,93
85,89
87,74
75,90
74,73
93,111
72,79
92,79
76,75
73,99
75,75
85,88
90,87
75,92
76,67
69,79
92,87
87,64
70,85
91,75
79,91
72,89
69,90
80,76
81,75
68,65
81,84
88,83
83,68
79,86
80,81
67,89
92,77
69,95
82,79
78,87
63,85
78,81
70,83
83,83
88,77
93,66
85,73
79,71
66,86
71,75
84,83
74,80
82,82
73,82
78,74
80,83
89,78
83,90
91,93
71,69
80,72
73,83
80,87
94,74
82,77
70,96
73,89
88,78
88,78
99,72
84,84
80,83
83,75
85,75
84,77
69,78
79,69
74,87
103,74
69,78
67,69
74,73
84,78
96,84
96,76
83,82
82,66
92,98
78,72
88,87
68,74
68,74
84,83
87,87
93,81
75,78
77,87
70,82
68,85
90,71
80,84
66,81
93,81
74,85
75,76
89,84
68,78
66,69
83,93
77,86
66,95
81,107
72,78
84,83
76,88
73,84
85,62
83,71
68,74
94,80
74,89
77,81
65,79
76,82
99,73
87,81
74,82
73,85
88,79
87,77
73,74
79,69
75,86
76,77
87,74
82,80
89,85
79,83
101,89
76,77
69,88
84,79
76,71
67,82
62,57
71,89
90,76
91,70
60,91
75,88
83,88
67,81
88,82
77,79
69,80
66,81
76,81
88,97
84,68
87,83
87,83
76,75
83,63
86,82
80,66
83,78
78,79
62,70
79,82
76,99
68,85
86,68
100,92
88,86
66,78
76,73
75,71
79,74
67,84
79,85
81,71
93,85
78,80
76,93
85,98
85,76
94,75
100,63
67,90
91,80
76,77
78,71
71,82
74,93
93,70
100,78
67,80
73,84
83,88
69,84
70,81
84,57
96,95
80,74
87,75
85,87
89,77
72,74
72,79
67,76
68,101
59,93
90,68
78,103
88,98
98,91
79,100
84,77
76,84
71,88
85,86
85,79
99,91
98,81
82,94
84,93
100,90
88,103
74,73
69,78
85,70
83,87
57,76
75,87
65,98
81,78
94,82
72,83
67,76
99,80
92,77
86,92
67,63
77,66
87,99
71,78
76,72
94,84
60,82
82,93
92,89
100,61
76,91
87,91
79,82
90,82
86,83
84,77
87,75
65,77
90,85
64,85
92,82
87,79
83,65
77,88
85,96
74,80
76,89
78,82
90,77
79,71
73,71
91,78
94,74
85,90
60,82
83,82
78,74
66,77
74,90
83,63
87,76
80,77
86,83
94,77
82,71
72,94
89,87
57,87
88,77
74,81
74,92
75,73
83,87
90,77
71,73
76,78
72,83
81,72
73,78
78,75
83,71
76,81
66,61
75,73
92,90
83,65
62,65
71,76
57,70
89,79
91,79
68,91
68,78
74,93
74,73
86,89
85,87
82,88
84,85
80,80
84,89
87,74
65,78
89,71
66,87
86,92
90,72
92,103
67,86
78,87
96,83
91,76
74,84
90,101
80,81
67,81
91,86
80,85
81,96
75,83
86,74
90,92
88,72
72,70
67,89
86,79
75,77
69,80
73,69
85,90
83,91
74,69
88,69
75,85
80,86
71,82
74,69
76,70
72,63
76,90
76,94
74,87
87,90
76,76
86,67
90,99
63,66
87,77
92,65
88,70
82,89
74,76
77,75
77,74
79,70
86,99
53,74
71,73
90,78
81,61
96,76
101,78
88,82
68,89
72,84
78,78
89,81
81,70
88,70
100,74
66,79
90,82
90,76
83,75
83,80
80,73
81,75
78,67
84,93
92,63
83,95
106,80
82,84
67,99
73,88
71,65
73,77
86,81
91,76
75,87
73,85
69,77
81,95
94,100
75,80
68,81
76,77
82,84
77,77
75,88
79,79
85,77
97,75
77,82
79,81
71,87
74,69
82,76
63,85
93,89
77,89
73,72
69,81
71,67
80,81
86,93
75,86
65,63
69,80
62,79
77,79
85,85
83,69
76,76
80,65
88,73
84,96
82,64
89,72
85,71
82,96
74,83
80,86
81,74
90,94
80,76
91,73
68,76
98,84
87,80
84,86
97,79
79,80
87,71
76,92
77,92
77,79
83,78
85,63
96,77
82,84
70,98
71,87
97,82
74,76
69,99
58,62
79,100
95,87
79,67
84,80
90,93
81,83
84,83
78,84
80,78
86,88
87,70
76,71
96,83
91,62
90,92
94,86
90,74
91,74
89,73
66,82
86,77
93,84
75,90
82,81
82,78
56,85
94,70
75,74
69,77
64,95
85,78
81,67
84,79
90,100
74,74
95,82
96,88
74,81
83,72
75,92
91,73
88,79
81,80
71,71
97,89
81,103
88,85
72,88
78,85
91,76
74,76
73,79
77,79
76,69
82,69
70,84
86,73
90,89
79,104
83,83
68,95
82,75
66,85
88,76
81,98
81,69
73,90
83,70
81,94
69,75
57,73
62,91
73,69
74,87
80,70
61,84
69,83
97,72
83,90
75,82
80,75
75,85
71,83
76,84
71,78
74,76
85,85
86,74
78,76
79,68
89,82
73,82
88,94
83,71
79,82
80,89
67,61
74,76
81,65
62,68
79,73
78,83
89,89
82,88
80,77
77,74
82,66
87,82
76,68
94,69
71,77
89,89
90,61
81,79
84,76
75,85
87,79
72,62
96,79
99,81
83,71
87,82
84,83
81,75
75,88
79,66
82,87
81,75
100,51
84,80
84,74
78,77
69,86
76,82
73,83
88,86
77,99
96,80
91,71
76,84
71,75
69,82
79,79
77,78
75,72
85,68
80,66
80,75
80,85
91,73
73,93
81,83
86,87
87,77
75,83
71,92
89,75
73,69
90,71
84,92
79,86
84,82
85,83
83,77
81,73
73,66
83,57
71,80
70,60
87,84
87,95
70,88
86,80
72,81
77,85
75,76
78,64
79,64
78,83
90,80
61,78
86,64
91,77
73,73
79,76
79,76
98,75
83,80
91,78
78,71
85,85
58,82
75,82
72,89
72,71
73,80
99,89
88,97
84,72
101,93
89,77
77,74
103,77
75,88
82,77
75,76
74,78
96,78
86,82
98,80
80,82
67,81
90,87
79,64
72,74
85,92
88,67
72,96
88,72
71,92
80,78
83,81
83,81
69,80
67,80
75,66
84,85
89,74
69,78
59,81
66,75
89,90
101,82
81,64
95,92
88,70
86,87
88,81
81,87
76,81
76,82
66,86
73,94
81,79
72,76
63,90
93,77
88,88
86,95
85,72
85,78
73,84
75,71
79,97
65,76
92,74
86,73
81,76
74,88
75,88
74,81
87,82
78,72
69,71
85,79
86,72
82,86
82,86
78,95
67,83
76,69
94,77
87,75
83,69
76,68
81,74
70,70
76,77
79,71
80,73
80,71
74,69
80,77
92,72
69,72
87,80
77,81
98,84
71,88
76,82
71,74
88,96
78,73
87,82
80,87
68,77
89,68
92,83
62,71
76,82
75,93
71,94
88,91
94,79
76,78
92,99
78,77
85,67
89,72
74,80
89,88
74,76
81,91
77,91
80,84
81,88
68,75
71,88
94,87
78,88
83,72
78,94
70,73
87,97
75,74
86,81
83,76
83,79
78,88
66,68
82,76
82,82
90,74
76,72
88,105
74,81
88,82
81,100
73,91
88,92
93,76
76,88
63,75
75,75
83,69
72,71
71,70
88,84
80,64
69,77
79,92
85,98
70,72
81,76
100,77
87,77
82,67
67,77
67,74
75,93
77,97
71,90
86,86
80,92
72,92
79,94
72,81
91,88
101,77
96,94
71,87
89,73
79,75
90,83
81,77
100,101
73,81
69,81
85,74
67,81
82,72
81,84
81,92
92,83
87,84
81,85
77,85
59,69
86,83
74,89
88,74
77,75
79,71
76,74
80,75
73,75
92,86
85,88
86,85
76,90
96,90
71,74
90,78
57,91
85,78
90,64
69,73
74,77
73,85
71,78
81,78
88,59
84,85
90,75
81,87
72,95
79,101
79,88
83,81
83,81
87,92
81,82
95,88
66,75
69,76
85,80
79,73
78,75
83,70
56,85
77,77
81,72
89,92
80,85
75,65
87,87
91,83
80,81
72,99
87,90
76,91
101,87
75,77
91,79
79,84
78,60
78,66
